2019-08-10 00:00:00;4865
2019-08-10 01:00:00;4579
2019-08-10 02:00:00;4724
2019-08-10 03:00:00;3510
2019-08-10 04:00:00;3678
2019-08-10 05:00:00;3412
2019-08-10 06:00:00;3361
2019-08-10 07:00:00;3390
2019-08-10 08:00:00;3233
2019-08-10 09:00:00;3750
2019-08-10 10:00:00;3734
2019-08-10 11:00:00;3918
2019-08-10 12:00:00;3779
2019-08-10 13:00:00;4891
2019-08-10 14:00:00;20274
2019-08-10 15:00:00;27581
2019-08-10 16:00:00;25514
2019-08-10 17:00:00;20560
2019-08-10 18:00:00;16122
2019-08-10 19:00:00;14168
2019-08-10 20:00:00;11828
2019-08-10 21:00:00;10426
2019-08-10 22:00:00;9238
2019-08-10 23:00:00;8200
2019-08-11 00:00:00;8604
2019-08-11 01:00:00;6540
2019-08-11 02:00:00;6087
2019-08-11 03:00:00;6683
2019-08-11 04:00:00;5989
2019-08-11 05:00:00;5567
2019-08-11 06:00:00;4833
2019-08-11 07:00:00;4321
2019-08-11 08:00:00;4340
2019-08-11 09:00:00;4620
2019-08-11 10:00:00;4321
2019-08-11 11:00:00;4426
2019-08-11 12:00:00;4617
2019-08-11 13:00:00;5535
2019-08-11 14:00:00;7359
2019-08-11 15:00:00;7267
2019-08-11 16:00:00;7025
2019-08-11 17:00:00;6861
2019-08-11 18:00:00;6273
2019-08-11 19:00:00;6045
2019-08-11 20:00:00;6289
2019-08-11 21:00:00;5763
2019-08-11 22:00:00;5532
2019-08-11 23:00:00;6529
2019-08-12 00:00:00;12719
2019-08-12 01:00:00;10665
2019-08-12 02:00:00;9359
2019-08-12 03:00:00;7257
2019-08-12 04:00:00;6865
2019-08-12 05:00:00;6114
2019-08-12 06:00:00;5811
2019-08-12 07:00:00;5081
2019-08-12 08:00:00;4754
2019-08-12 09:00:00;5375
2019-08-12 10:00:00;5506
2019-08-12 11:00:00;5978
2019-08-12 12:00:00;6426
2019-08-12 13:00:00;7630
2019-08-12 14:00:00;8133
2019-08-12 15:00:00;8060
2019-08-12 16:00:00;9257
2019-08-12 17:00:00;8507
2019-08-12 18:00:00;7981
2019-08-12 19:00:00;7224
2019-08-12 20:00:00;7933
2019-08-12 21:00:00;7308
2019-08-12 22:00:00;7012
2019-08-12 23:00:00;7123

