2019-07-26 00:00:00;5868
2019-07-26 01:00:00;4412
2019-07-26 02:00:00;4160
2019-07-26 03:00:00;3847
2019-07-26 04:00:00;4360
2019-07-26 05:00:00;4723
2019-07-26 06:00:00;3894
2019-07-26 07:00:00;3774
2019-07-26 08:00:00;3931
2019-07-26 09:00:00;4797
2019-07-26 10:00:00;4451
2019-07-26 11:00:00;4735
2019-07-26 12:00:00;4931
2019-07-26 13:00:00;5274
2019-07-26 14:00:00;5340
2019-07-26 15:00:00;6431
2019-07-26 16:00:00;6268
2019-07-26 17:00:00;6297
2019-07-26 18:00:00;51354
2019-07-26 19:00:00;32186
2019-07-26 20:00:00;24066
2019-07-26 21:00:00;22134
2019-07-26 22:00:00;22689
2019-07-26 23:00:00;19851
2019-07-27 00:00:00;15554
2019-07-27 01:00:00;10851
2019-07-27 02:00:00;12947
2019-07-27 03:00:00;8334
2019-07-27 04:00:00;6487
2019-07-27 05:00:00;5864
2019-07-27 06:00:00;4699
2019-07-27 07:00:00;4364
2019-07-27 08:00:00;4481
2019-07-27 09:00:00;4980
2019-07-27 10:00:00;4483
2019-07-27 11:00:00;5136
2019-07-27 12:00:00;6060
2019-07-27 13:00:00;5815
2019-07-27 14:00:00;6241
2019-07-27 15:00:00;6839
2019-07-27 16:00:00;6112
2019-07-27 17:00:00;6385
2019-07-27 18:00:00;6005
2019-07-27 19:00:00;5669
2019-07-27 20:00:00;6146
2019-07-27 21:00:00;4920
2019-07-27 22:00:00;5623
2019-07-27 23:00:00;4505
2019-07-28 00:00:00;3926
2019-07-28 01:00:00;4039
2019-07-28 02:00:00;4243
2019-07-28 03:00:00;3768
2019-07-28 04:00:00;3274
2019-07-28 05:00:00;3159
2019-07-28 06:00:00;3072
2019-07-28 07:00:00;3207
2019-07-28 08:00:00;3731
2019-07-28 09:00:00;3840
2019-07-28 10:00:00;3653
2019-07-28 11:00:00;3570
2019-07-28 12:00:00;3859
2019-07-28 13:00:00;3973
2019-07-28 14:00:00;4587
2019-07-28 15:00:00;4819
2019-07-28 16:00:00;4975
2019-07-28 17:00:00;4899
2019-07-28 18:00:00;5599
2019-07-28 19:00:00;5130
2019-07-28 20:00:00;4934
2019-07-28 21:00:00;4688
2019-07-28 22:00:00;4583
2019-07-28 23:00:00;4295
